"","group","n","r2","pval","Slope","Slope_lowCI","Slope_highCI","Int","Int_lowCI","Int_highCI","Slope_test","Slope_test_p","Elev_test","Elev_test_p"
"11177","CA.MELA",12,0.67236433916926,0.00109123920785903,0.244888774076671,0.189061250507118,0.317201496911272,0.957043341922536,0.750786381748017,1.16330030209705,3,1.73416836446449e-13,NA,NA
"11178","AP.FURC",36,0.609078121731023,1.98956642272208e-08,0.351943668951677,0.284152823121254,0.43590749778443,0.851087756017239,0.662350661651052,1.03982485038342,3,0,NA,NA
"11179","LU.BOHA",45,0.899099263030149,0,0.280312628894704,0.252300043042658,0.311435420185699,0.965013155836713,0.89423073946712,1.03579557220631,3,0,NA,NA
"11180","CE.ARGU",23,0.350302199679427,0.00292939820160765,0.268527454636583,0.17686858166391,0.407686844182543,1.06876530189079,0.76104941273801,1.37648119104357,3,0,NA,NA
"11181","CE.UROD",39,0.649366729571594,6.0619864683531e-10,0.349996357334603,0.267425598752987,0.458061796322792,0.878414059018334,0.688282480094148,1.06854563794252,3,0,NA,NA
"11182","VA.LOUT",12,0.879181456982138,6.6814270502924e-06,0.375612465660381,0.315774665694507,0.446789244631681,0.74134542272979,0.550488149638688,0.932202695820892,3,2.36810571152546e-13,NA,NA
"11183","PA.ARCA",24,0.445220748623302,0.000368544428276163,0.269069491895167,0.210246752170179,0.344349630714496,0.924060130717855,0.853274829312046,0.994845432123663,3,0,NA,NA
"11184","MO.GRAN",66,0.722333589905214,0,0.3953419697031,0.333661719821134,0.468424346348487,0.590851160073215,0.423552085285183,0.758150234861248,3,0,NA,NA
"11185","PA.INSU",86,0.726973964170487,0,0.309840621018886,0.274847724982252,0.349288721380423,0.734478069036718,0.653266735168621,0.815689402904814,3,0,NA,NA
"11186","CA.TERE",23,0.696237193147683,7.46425984354815e-07,0.372999516775937,0.292049520725061,0.47638715232154,0.472223224264289,0.257237246936711,0.687209201591866,3,0,NA,NA
"11187","PT.TILE",34,0.741330935867125,6.46434017426145e-11,0.314196162445429,0.272996621972627,0.361613370092663,0.601437409859637,0.532564134702248,0.670310685017026,3,0,NA,NA
"11188","CH.VAND",63,0.287788463824497,5.84590449648204e-06,0.409496803891518,0.339420697672411,0.494040680333555,0.464584899295756,0.441394666038106,0.487775132553405,3,0,NA,NA
"11189","PS.BART",8,0.676156897595798,0.0122274853014921,0.630981629772074,0.416364739417975,0.956223665016323,0.573159951232428,0.389049444636104,0.757270457828752,3,1.27830460537881e-05,NA,NA
"11190","PS.DISP",10,0.911302319809994,1.75601632519395e-05,0.190978327055382,0.158234895514551,0.230497333007803,0.822094298393714,0.800984895988943,0.843203700798484,3,1.63424829224823e-13,NA,NA
"11191","PS.OLIV",85,0.700110484619814,0,0.304420270278893,0.266039049732323,0.348338715876172,0.719726215985323,0.691442080439975,0.74801035153067,3,0,NA,NA
"11192","AC.NIGR",25,0.596298178349086,6.12655736764722e-06,0.346776048081131,0.246629623947231,0.487587928806541,0.343577155808461,0.100039286921128,0.587115024695794,3,0,NA,NA
"11193","AC.OLIV",7,0.393314769222824,0.131686648419702,0.350160194919786,0.118892516683366,1.03128578254258,0.346048993870366,-0.700253723134514,1.39235171087525,3,0.000405993065894839,NA,NA
"11194","CE.FLAV",34,0.503192646216724,2.64401835625705e-06,0.223799937124284,0.166438217407136,0.300930955865224,0.51437924429919,0.439258409261729,0.589500079336652,3,0,NA,NA
"11195","CH.SORD",71,0.759335029644279,0,0.385257855147299,0.339000904660729,0.437826604330862,0.47902052487348,0.359918078953473,0.598122970793486,3,0,NA,NA
"11196","SC.FREN",50,0.304292930584942,3.29306736324142e-05,0.36861514492046,0.294398204605178,0.461541962346402,0.517359486029282,0.282877018622009,0.751841953436555,3,0,NA,NA
"11197","SC.RUBR",10,0.839738404733512,0.000193247115365835,0.370742042296467,0.283964148465172,0.484038786829504,0.520439730559665,0.203895346864479,0.836984114254851,3,6.04813976678997e-10,NA,NA
"11198","CH.ORNA",73,0.0909923972151348,0.00949973808685733,1.0081652048541,0.781735861091503,1.30017967815798,-0.989939901652492,-1.53690240708823,-0.442977396216749,3,1.33226762955019e-15,NA,NA
"11199","CA.MELA",12,0.854336963968374,1.72200806456413e-05,0.247146622217852,0.195254879799145,0.312829328191578,0.936439303194502,0.741862704717591,1.13101590167141,3,7.36077865326479e-14,NA,NA
"11200","AP.FURC",36,0.499442714554943,1.45577468080305e-06,0.320724985772182,0.256365626219777,0.401241453526154,0.927200549703809,0.746573833070533,1.10782726633709,3,0,NA,NA
"11201","LU.BOHA",45,0.896054911808402,0,0.288048412677416,0.267540964630589,0.310127789815454,0.943408204649454,0.886359216882113,1.0004571924168,3,0,NA,NA
"11202","CE.ARGU",23,0.248520621237014,0.0154692839135968,0.28728518759561,0.191329082648586,0.431365571137102,1.00346180822247,0.681032655626435,1.3258909608185,3,0,NA,NA
"11203","CE.UROD",39,0.474208141734675,1.2599900851562e-06,0.348501121646932,0.276724598332559,0.438894960986488,0.874775931026984,0.713603208528611,1.03594865352536,3,0,NA,NA
"11204","VA.LOUT",12,0.909711068789102,1.53563927351996e-06,0.311413253995004,0.255727775561501,0.379224409827294,0.92900530712018,0.737144380064103,1.12086623417626,3,1.25011112572793e-13,NA,NA
"11205","PA.ARCA",24,0.524545795763431,6.29389851263262e-05,0.251680323130982,0.208121066095189,0.304356431762385,0.947255398235953,0.892220638397697,1.00229015807421,3,0,NA,NA
"11206","MO.GRAN",66,0.677255928855213,0,0.48351903714402,0.40600826745238,0.575827336590139,0.355090219155634,0.141707652282255,0.568472786029013,3,0,NA,NA
"11207","PA.INSU",86,0.655173962401683,0,0.288201028885637,0.246048538745326,0.337574990179931,0.761886564850892,0.658296171812246,0.865476957889538,3,0,NA,NA
"11208","CA.TERE",23,0.742134320847548,1.29928158454362e-07,0.251715930700344,0.184723800323845,0.343003498505662,0.764067984402093,0.569340982260259,0.958794986543926,3,0,NA,NA
