pk_SpecimenID,RT.OldID,SiteName,SpeciesCode,SciName,Guild,FishLevel,CollNotes,Weight (g),TL,FL,SL,GapeHeight,GapeWidth,log2biomass,PreySizeInStomach,SizeClass,StomachContents,DissNotes
1381,KIF11_014,34,MO.GRAN,Monotaxis grandoculis,BI,HP.LF,,180.00,225.0,194.0,174.0,32.1,27.2,7.492,,128 - 256 g,gastropod shells,"no label in photo, photos on JKB's G12 in order fish were processed IMG_0986 to IMG_1018"
1383,KIF11_016,34,MO.GRAN,Monotaxis grandoculis,BI,HP.LF,,253.10,241.0,208.0,186.0,37.3,32.9,7.984,,128 - 256 g,undigested shells and urchin spines in hind gut,"no label in photo, photos on JKB's G12 in order fish were processed IMG_0986 to IMG_1018"
1388,KIF11_021,35,MO.GRAN,Monotaxis grandoculis,BI,HP.LF,,462.80,290.0,253.0,227.0,38.4,36.1,8.854,,256 - 512 g,"mollusc shells, gastropods, apparently chiton plates","no label in photo, photos on JKB's G12 in order fish were processed IMG_0986 to IMG_1018"
1389,KIF11_022,35,MO.GRAN,Monotaxis grandoculis,BI,HP.LF,,483.80,283.0,245.0,217.0,36.6,37.0,8.918,,256 - 512 g,urchin and mollusk fragments in hindgut; stomach empty,"sat out on ice for 36 hours before dissection; no label in photo, photos on JKB's G12 in order fish were processed IMG_0986 to IMG_1018"
1390,KIF11_023,35,MO.GRAN,Monotaxis grandoculis,BI,HP.LF,,189.40,221.0,198.0,170.0,28.3,28.0,7.565,,128 - 256 g,unidentifiable grainy pieces,"no label in photo, photos on JKB's G12 in order fish were processed IMG_0986 to IMG_1018"
1391,KIF11_024,35,MO.GRAN,Monotaxis grandoculis,BI,HP.LF,,351.40,265.0,230.0,206.0,30.5,32.2,8.457,,256 - 512 g,"urchin (E.mat) spines in hindgut, goop in stomach","no label in photo, photos on JKB's G12 in order fish were processed IMG_0986 to IMG_1018"
1399,KIF11_032,9,MO.GRAN,Monotaxis grandoculis,BI,HP.MF,,450.00,288.0,252.0,220.0,48.0,43.0,8.814,,256 - 512 g,"gastropod and crustacean bits, urchin spines",sat out on ice for 36 hours before dissection
1410,KIF11_043,6,MO.GRAN,Monotaxis grandoculis,BI,HP.LF,,691.10,350.0,305.0,275.0,44.7,39.2,9.433,,512 - 1024 g,"stomach empty; hindgut full of hard parts (crabs, mollusks)",
1433,KIF11_066,27,MO.GRAN,Monotaxis grandoculis,BI,HP.HF,,170.60,219.0,195.0,172.0,27.9,24.0,7.414,,128 - 256 g,stomach empty; gut full of tiny gastropod shells and crustacean bits,
1435,KIF11_068,27,MO.GRAN,Monotaxis grandoculis,BI,HP.HF,,286.40,253.0,223.0,200.0,37.6,30.1,8.162,,256 - 512 g,"stomach empty; intestines - > urchin spines, mollusk shell, sand, shells",
1439,KIF11_072,30,MO.GRAN,Monotaxis grandoculis,BI,HP.HF,,198.90,228.0,202.0,179.0,20.6,20.0,7.636,,128 - 256 g,stomach empty; hindgut urchin; crustacean appendage; other gritty bits/shells,
1443,KIF11_076,35,MO.GRAN,Monotaxis grandoculis,BI,HP.LF,,445.10,300.0,274.0,235.0,48.5,32.9,8.798,,256 - 512 g,empty; hindgut: mollusk and crustacean parts,
1474,KIF11_107,19,MO.GRAN,Monotaxis grandoculis,BI,LP.LF,,404.10,290.0,250.0,236.0,27.0,21.2,8.659,,256 - 512 g,"nothin identifiable, hindgut - gastropod",
1487,KIF11_120,27,MO.GRAN,Monotaxis grandoculis,BI,HP.HF,,400.00,271.0,239.0,210.0,37.2,29.6,8.644,,256 - 512 g,"empty - gut gastropod shells, crustacean bits",
1499,KIF11_132,3,MO.GRAN,Monotaxis grandoculis,BI,LP.MF,,437.80,290.0,252.0,225.0,49.0,40.1,8.774,,256 - 512 g,stomach - small amount of snot; intestine - gastropod shells,
1526,KIF11_159,27,MO.GRAN,Monotaxis grandoculis,BI,HP.HF,,257.30,243.0,212.0,187.0,29.2,30.1,8.007,,256 - 512 g,"stomach empty, hindgut = crab and gastropod remains",
1533,KIF11_166,40,MO.GRAN,Monotaxis grandoculis,BI,HP.MF,,309.10,265.0,230.0,210.0,31.2,29.5,8.272,,256 - 512 g,"empty (goo retained), hind gut w/ gastropod remains",
1540,KIF11_173,35,MO.GRAN,Monotaxis grandoculis,BI,HP.LF,,81.50,171.0,145.0,129.0,19.7,20.2,6.349,,64 - 128 g,"stomach empty, gut full of sandy grit",
1596,KIF11_229,40,MO.GRAN,Monotaxis grandoculis,BI,HP.MF,,257.40,246.0,214.0,187.0,37.3,30.0,8.008,,256 - 512 g,snot and shell fragments,
1597,KIF11_230,40,MO.GRAN,Monotaxis grandoculis,BI,HP.MF,,164.10,209.0,187.0,167.0,25.8,25.5,7.358,,128 - 256 g,empty,
1598,KIF11_231,40,MO.GRAN,Monotaxis grandoculis,BI,HP.MF,,92.50,173.0,149.0,125.0,27.4,21.2,6.531,,64 - 128 g,snot,
1599,KIF11_232,40,MO.GRAN,Monotaxis grandoculis,BI,HP.MF,,345.40,284.0,245.0,218.0,31.1,30.1,8.432,,256 - 512 g,snot,
1600,KIF11_233,40,MO.GRAN,Monotaxis grandoculis,BI,HP.MF,,366.00,273.0,235.0,205.0,39.7,36.0,8.516,,256 - 512 g,empty,
1601,KIF11_234,40,MO.GRAN,Monotaxis grandoculis,BI,HP.MF,,270.00,260.0,221.0,196.0,33.0,30.1,8.077,,256 - 512 g,empty,
1602,KIF11_235,40,MO.GRAN,Monotaxis grandoculis,BI,HP.MF,,381.50,286.0,253.0,215.0,43.7,38.9,8.576,,256 - 512 g,snot,
1603,KIF11_236,40,MO.GRAN,Monotaxis grandoculis,BI,HP.MF,,277.50,260.0,227.0,200.0,28.8,25.0,8.116,,256 - 512 g,snot,
1630,KIF11_263,3,MO.GRAN,Monotaxis grandoculis,BI,LP.MF,,457.80,299.0,262.0,228.0,41.3,29.9,8.839,,256 - 512 g,unidentifiable snot,
1645,KIF11_278,3,MO.GRAN,Monotaxis grandoculis,BI,LP.MF,,339.80,265.0,235.0,202.0,37.8,30.5,8.409,,256 - 512 g,"empty, gutshot",
1661,KIF11_390,2,MO.GRAN,Monotaxis grandoculis,BI,LP.MF,,362.20,273.0,243.0,211.0,42.1,31.9,8.501,,256 - 512 g,snot,
1662,KIF11_391,2,MO.GRAN,Monotaxis grandoculis,BI,LP.MF,,364.10,275.0,238.0,214.0,44.0,35.6,8.508,,256 - 512 g,snot,
1663,KIF11_392,2,MO.GRAN,Monotaxis grandoculis,BI,LP.MF,,379.70,283.0,148.0,218.0,47.3,43.0,8.569,,256 - 512 g,snot,
1664,KIF11_393,2,MO.GRAN,Monotaxis grandoculis,BI,LP.MF,,337.50,256.0,223.0,199.0,41.3,35.1,8.399,,256 - 512 g,snot,
1665,KIF11_394,2,MO.GRAN,Monotaxis grandoculis,BI,LP.MF,,377.80,279.0,350.0,216.0,44.0,31.0,8.561,,256 - 512 g,snot and shell,
1666,KIF11_395,2,MO.GRAN,Monotaxis grandoculis,BI,LP.MF,,347.20,275.0,239.0,208.0,31.5,33.0,8.440,,256 - 512 g,SNOT,
1668,KIF11_397,38,MO.GRAN,Monotaxis grandoculis,BI,LP.MF,,321.60,258.0,218.0,201.0,42.1,35.3,8.329,,256 - 512 g,snot,
1671,KIF11_400,24,MO.GRAN,Monotaxis grandoculis,BI,LP.MF,,1090.80,399.0,360.0,311.0,65.0,46.6,10.091,,1.02 - 2.05 kg,"snot, many urchin spines in lower gut (E. mat and D.sav)",
1673,KIF11_402,16,MO.GRAN,Monotaxis grandoculis,BI,LP.LF,,375.20,275.0,254.0,210.0,40.7,38.6,8.552,,256 - 512 g,snot,
1674,KIF11_403,16,MO.GRAN,Monotaxis grandoculis,BI,LP.LF,,475.80,310.0,270.0,235.0,49.5,31.7,8.894,,256 - 512 g,empty,
1678,KIF11_407,24,MO.GRAN,Monotaxis grandoculis,BI,LP.MF,,513.20,303.0,265.0,232.0,43.0,40.0,9.003,,512 - 1024 g,snott,
1694,KIF11_423,3,MO.GRAN,Monotaxis grandoculis,BI,LP.MF,,430.60,278.0,244.0,213.0,46.6,27.6,8.750,,256 - 512 g,snot,
1695,KIF11_424,3,MO.GRAN,Monotaxis grandoculis,BI,LP.MF,,355.20,277.0,239.0,211.0,43.1,27.5,8.472,,256 - 512 g,snot,
1697,KIF11_426,3,MO.GRAN,Monotaxis grandoculis,BI,LP.MF,,404.80,280.0,250.0,219.0,38.0,27.8,8.661,,256 - 512 g,snot,
1703,KIF11_432,30,MO.GRAN,Monotaxis grandoculis,BI,HP.HF,,295.40,256.0,228.0,199.0,34.6,27.0,8.207,,256 - 512 g,snot,
1710,KIF11_440,27,MO.GRAN,Monotaxis grandoculis,BI,HP.HF,,468.50,301.0,268.0,232.0,31.3,29.1,8.872,,256 - 512 g,snot,
1712,KIF11_441,27,MO.GRAN,Monotaxis grandoculis,BI,HP.HF,,364.00,276.0,240.0,210.0,37.0,23.2,8.508,,256 - 512 g,snot,
1713,KIF11_442,27,MO.GRAN,Monotaxis grandoculis,BI,HP.HF,,339.00,262.0,230.0,202.0,34.0,26.2,8.405,,256 - 512 g,snot,
1716,KIF11_445,8,MO.GRAN,Monotaxis grandoculis,BI,HP.LF,,336.20,268.0,235.0,204.0,34.8,33.3,8.393,,256 - 512 g,snot,
1726,KIF11_455,26,MO.GRAN,Monotaxis grandoculis,BI,EXTRA,,441.40,280.0,251.0,219.0,40.6,28.5,8.786,,256 - 512 g,e.mat spines lower gut,
1756,KIF11_293,10,MO.GRAN,Monotaxis grandoculis,BI,LP.LF,,370.00,280.0,245.0,225.0,42.0,39.4,8.531,,256 - 512 g,empty,
1757,KIF11_294,11,MO.GRAN,Monotaxis grandoculis,BI,LP.LF,,333.30,269.0,236.0,206.0,31.3,34.2,8.381,,256 - 512 g,empty,
1945,KIF11_578,8,MO.GRAN,Monotaxis grandoculis,BI,HP.LF,,329.10,255.0,228.0,203.0,33.0,23.4,8.362,,256 - 512 g,sludge,CHECK WITH AO/KELSEA FOR WHETHER PHOTO 578 IS CORRECT
2323,KIF12.29,30,MO.GRAN,Monotaxis grandoculis,BI,HP.HF,,67.10,171.5,,124.2,20.8,16.5,6.068,NA,64 - 128 g,small white hard bits -> possibly gastropod; shell fragments,
2399,KIF12.105,3,MO.GRAN,Monotaxis grandoculis,BI,LP.MF,,290.00,245.4,,186.0,38.6,28.3,8.180,NA,256 - 512 g,snot and a fish scale,
2407,KIF12.113,2,MO.GRAN,Monotaxis grandoculis,BI,LP.MF,,400.00,300.0,,234.0,40.0,34.9,8.644,NA,256 - 512 g,empty stomach - lower intestines urchin remains,
2422,KIF12.128,30,MO.GRAN,Monotaxis grandoculis,BI,HP.HF,,62.50,160.5,,120.8,20.6,21.3,5.966,NA,32 - 64 g,,
2434,KIF12.140,40,MO.GRAN,Monotaxis grandoculis,BI,HP.MF,,400.00,283.0,,224.0,43.2,38.3,8.644,NA,256 - 512 g,crustacean remains,OTOLITH DESTROYED
2450,KIF12.156,6,MO.GRAN,Monotaxis grandoculis,BI,HP.LF,,200.00,245.0,,196.0,43.1,33.1,7.644,NA,128 - 256 g,empty stomach,
2451,KIF12.157,6,MO.GRAN,Monotaxis grandoculis,BI,HP.LF,,310.00,270.0,,205.0,43.1,36.3,8.276,NA,256 - 512 g,"urchin remains, spines and test",
2452,KIF12.158,6,MO.GRAN,Monotaxis grandoculis,BI,HP.LF,,255.00,237.0,,188.0,41.9,33.3,7.994,NA,128 - 256 g,empty stomach,
2498,KIF12.204,30,MO.GRAN,Monotaxis grandoculis,BI,HP.HF,,79.00,173.0,,123.7,24.0,24.3,6.304,,64 - 128 g,hard shells (molluscs?); brown goop,
2500,KIF12.206,40,MO.GRAN,Monotaxis grandoculis,BI,HP.MF,,82.10,165.2,,123.4,16.6,17.2,6.359,,64 - 128 g,,
2558,KIF12.264,40,MO.GRAN,Monotaxis grandoculis,BI,HP.MF,,300.00,259.0,,198.0,34.9,36.3,8.229,,256 - 512 g,couple scales & mollusc shell,
2561,KIF12.267,8,MO.GRAN,Monotaxis grandoculis,BI,HP.LF,,83.10,180.0,,129.9,24.3,26.1,6.377,,64 - 128 g,shrimp,otoliths in pieces
2564,KIF12.270,8,MO.GRAN,Monotaxis grandoculis,BI,HP.LF,,98.80,174.2,,128.0,25.8,26.7,6.626,,64 - 128 g,empty stomach,
2600,KIF12.306,38,MO.GRAN,Monotaxis grandoculis,BI,LP.MF,,200.00,228.0,,182.0,34.5,32.0,7.644,,128 - 256 g,snot & blood,otoliths in pieces
2634,KIF12.340,30,MO.GRAN,Monotaxis grandoculis,BI,HP.HF,,154.50,221.0,,183.0,29.5,22.6,7.271,,128 - 256 g,empty stomach,
1403,KIF11_036,9,MU.MIMI,Mulloidichthys mimicus,BI,HP.MF,,40.80,155.0,130.0,119.0,15.5,14.2,5.350,,32 - 64 g,,
1799,KIF11_336,33,PA.ARCA,Paracirrhites arcatus,BI,HP.MF,,28.10,112.2,104.4,89.8,7.2,6.9,4.812,,16 - 32 g,large crustacean >5cm,1 otolith broken
1800,KIF11_337,33,PA.ARCA,Paracirrhites arcatus,BI,HP.MF,,13.90,91.8,86.8,73.4,7.7,5.4,3.797,,8 - 16 g,empty,
1811,KIF11_348,40,PA.ARCA,Paracirrhites arcatus,BI,HP.MF,,26.10,108.2,97.7,88.3,21.0,18.3,4.706,,16 - 32 g,pincers,CHECK WITH KELSEA WHY THIS WASN'T ID'D; tail broken/shot through brain
1812,KIF11_349,40,PA.ARCA,Paracirrhites arcatus,BI,HP.MF,,18.10,97.8,97.8,82.0,18.9,9.4,4.178,,16 - 32 g,something silvery,
1834,KIF11_371,40,PA.ARCA,Paracirrhites arcatus,BI,HP.MF,,24.10,107.5,107.5,88.4,18.5,14.8,4.591,,16 - 32 g,empty,
1835,KIF11_372,40,PA.ARCA,Paracirrhites arcatus,BI,HP.MF,,24.10,100.5,100.5,83.2,17.6,15.8,4.591,,16 - 32 g,crab >5mm,
1836,KIF11_373,40,PA.ARCA,Paracirrhites arcatus,BI,HP.MF,,17.70,103.2,103.2,82.6,18.5,15.5,4.146,,16 - 32 g,fish>25mm,
1837,KIF11_374,40,PA.ARCA,Paracirrhites arcatus,BI,HP.MF,,12.40,91.0,91.0,74.6,15.4,11.5,3.632,,8 - 16 g,prawn?,
1838,KIF11_375,40,PA.ARCA,Paracirrhites arcatus,BI,HP.MF,,13.90,91.1,91.1,74.5,15.1,15.4,3.797,,8 - 16 g,something in a hard tube casing,
1839,KIF11_376,40,PA.ARCA,Paracirrhites arcatus,BI,HP.MF,,11.30,0.0,0.0,73.8,13.8,11.6,3.498,,8 - 16 g,tail broken,tail broken
1840,KIF11_377,40,PA.ARCA,Paracirrhites arcatus,BI,HP.MF,,9.30,76.5,71.7,64.1,9.5,7.8,3.217,,8 - 16 g,crustacean<5mm,tail broken
1886,KIF11_519,24,PA.ARCA,Paracirrhites arcatus,BI,LP.MF,,14.30,90.6,0.0,74.3,12.1,10.0,3.838,,8 - 16 g,,
1907,KIF11_540,40,PA.ARCA,Paracirrhites arcatus,BI,HP.MF,,24.70,109.2,0.0,89.9,19.4,14.7,4.626,,16 - 32 g,stomach empty,no fork
2309,KIF12.015,27,PA.ARCA,Paracirrhites arcatus,BI,HP.HF,,4.80,65.8,0.0,52.0,10.5,10.3,2.263,NA,4 - 8 g,,"weight recorded on data sheet aas 4.8, but presumably 48 (?)"
2324,KIF12.30,30,PA.ARCA,Paracirrhites arcatus,BI,HP.HF,,26.00,120.0,0.0,97.0,11.6,18.3,4.700,NA,16 - 32 g,"stematopod, baby mantis shrimp",
2475,KIF12.181,30,PA.ARCA,Paracirrhites arcatus,BI,HP.HF,,15.30,95.8,0.0,75.4,16.2,16.9,3.935,,8 - 16 g,orange bits,
2477,KIF12.183,30,PA.ARCA,Paracirrhites arcatus,BI,HP.HF,,11.70,86.6,0.0,69.8,17.8,16.9,3.548,32.6mm,8 - 16 g,"single shrimp, see photo",
1269,PARFOR001,Site Not Certain,PA.FORS,Paracirrhites forsteri,Pi,,,32.10,121.0,0.0,100.0,18.7,15.2,5.005,NA,32 - 64 g,NA,NA
1243,PARINS039,27,PA.INSU,Parupeneus insularis,BI,HP.HF,,9.60,96.3,,78.6,9.3,9.0,3.263,NA,8 - 16 g,NA,NA
1267,PARINS040,Site Not Certain,PA.INSU,Parupeneus insularis,BI,,,53.80,162.0,,130.0,15.0,14.7,5.750,NA,32 - 64 g,NA,"2 in bag, no label"
1268,PARINS041,Site Not Certain,PA.INSU,Parupeneus insularis,BI,,,14.00,98.8,,79.0,8.7,5.5,3.807,NA,8 - 16 g,NA,NA
1370,KIF11_003,34,PA.INSU,Parupeneus insularis,BI,HP.LF,,147.20,210.0,189.0,170.0,23.7,21.8,7.202,,128 - 256 g,guts gone - was gut shot,date of processing not certain
1371,KIF11_004,34,PA.INSU,Parupeneus insularis,BI,HP.LF,,129.00,212.0,180.0,169.0,24.6,26.3,7.011,,128 - 256 g,crabs,date of processing not certain
1373,KIF11_006,34,PA.INSU,Parupeneus insularis,BI,HP.LF,,405.70,293.0,257.0,236.0,31.7,33.6,8.664,,256 - 512 g,"1 crab carapace width 39mm; crab appendanges; 1 shrimp TL 29mml 1 crab carapace width 9.5mml 1 crab carapace width 7.8mm; 1 octopus width 3.5mm, min TL 49mm",date of processing not certain
1376,KIF11_009,30,PA.INSU,Parupeneus insularis,BI,HP.HF,,565.50,327.0,285.0,260.0,30.1,40.9,9.143,"20, 30",512 - 1024 g,"Shrimp (20mm), fish larvae (30mm), 2 crabs, cephalopod",date of processing not certain
1377,KIF11_010,30,PA.INSU,Parupeneus insularis,BI,HP.HF,,149.60,219.0,194.0,177.0,19.8,22.1,7.225,,128 - 256 g,UI'd goo,date of processing not certain
1378,KIF11_011,30,PA.INSU,Parupeneus insularis,BI,HP.HF,,297.00,271.0,235.0,215.0,27.2,31.1,8.214,,256 - 512 g,35mm TK mantis shrimpl 20mm carapace crab; other crustacean remains; possibly fish tissue,"no label in photo, photos on JKB's G12 in order fish were processed IMG_0986 to IMG_1018"
1379,KIF11_012,30,PA.INSU,Parupeneus insularis,BI,HP.HF,,98.90,195.0,169.0,156.0,23.3,25.4,6.628,,64 - 128 g,2 crabs,"no label in photo, photos on JKB's G12 in order fish were processed IMG_0986 to IMG_1018"
1380,KIF11_013,30,PA.INSU,Parupeneus insularis,BI,HP.HF,,140.40,210.0,184.0,167.0,25.8,29.9,7.133,,128 - 256 g,shrimp,"no label in photo, photos on JKB's G12 in order fish were processed IMG_0986 to IMG_1018"
1382,KIF11_015,34,PA.INSU,Parupeneus insularis,BI,HP.LF,,227.40,249.0,221.0,203.0,25.6,32.0,7.829,,128 - 256 g,1 crab claw and unidentifiable goop,"no label in photo, photos on JKB's G12 in order fish were processed IMG_0986 to IMG_1018"
1396,KIF11_029,9,PA.INSU,Parupeneus insularis,BI,HP.MF,,315.30,275.0,235.0,222.0,27.5,21.5,8.301,,256 - 512 g,empty,
1405,KIF11_038,30,PA.INSU,Parupeneus insularis,BI,HP.HF,,236.60,265.0,227.0,223.0,28.0,29.3,7.886,,128 - 256 g,,
1413,KIF11_046,27,PA.INSU,Parupeneus insularis,BI,HP.HF,,252.60,256.0,226.0,210.0,22.0,32.0,7.981,,128 - 256 g,crab and shrimp parts,
1414,KIF11_047,27,PA.INSU,Parupeneus insularis,BI,HP.HF,,690.80,355.0,320.0,298.0,31.4,35.4,9.432,,512 - 1024 g,whole fish inside stomach of goatfish w/ TL of 45mm; decapod crustacean TL 50mm -> Note: both kept and crab pincer,
1415,KIF11_048,27,PA.INSU,Parupeneus insularis,BI,HP.HF,,191.40,230.0,206.0,184.0,18.0,24.5,7.580,,128 - 256 g,2 crabs and assorted crustacean parts,
1416,KIF11_049,27,PA.INSU,Parupeneus insularis,BI,HP.HF,,24.30,120.0,107.0,98.0,12.5,13.5,4.603,,16 - 32 g,one small crustacean,
1425,KIF11_058,9,PA.INSU,Parupeneus insularis,BI,HP.MF,,306.40,271.0,243.0,216.0,22.5,27.5,8.259,,256 - 512 g,1 shrimp TL 32mm; 1 digested fish min TL 23mm; 1 crab-carapace width 10mm,
1427,KIF11_060,9,PA.INSU,Parupeneus insularis,BI,HP.MF,,405.40,310.0,275.0,254.0,31.4,40.8,8.663,,256 - 512 g,2 shrimp: TL 30mm; 15mm. 2 crabs carapace 13mm and 9.5 width and other assorted crustacean parts,
1431,KIF11_064,30,PA.INSU,Parupeneus insularis,BI,HP.HF,,230.80,270.0,226.0,221.0,30.0,35.2,7.850,,128 - 256 g,digested tissue,
1437,KIF11_070,30,PA.INSU,Parupeneus insularis,BI,HP.HF,,119.90,211.0,182.0,169.0,26.6,29.0,6.906,,64 - 128 g,partially digested fish - min 61 mm TL; and what appears to be crustacean bits,?multifasciatus
1441,KIF11_074,30,PA.INSU,Parupeneus insularis,BI,HP.HF,,77.30,182.0,163.0,151.0,18.8,20.9,6.272,,64 - 128 g,42mm TL fish; 40mm decapod crustacean,?multifasciatus
1445,KIF11_078,3,PA.INSU,Parupeneus insularis,BI,LP.MF,,353.00,280.0,257.0,235.0,27.4,30.0,8.464,,256 - 512 g,crab and other crustacean remains,
1453,KIF11_086,35,PA.INSU,Parupeneus insularis,BI,HP.LF,,413.80,305.0,265.0,243.0,26.6,36.0,8.693,,256 - 512 g,fish matter 31mm TL; crab carapace 5mm width; 2nd fish 23mm min TL,
1458,KIF11_091,25,PA.INSU,Parupeneus insularis,BI,LP.MF,,359.80,285.0,250.0,225.0,21.0,31.1,8.491,,256 - 512 g,empty,
1464,KIF11_097,35,PA.INSU,Parupeneus insularis,BI,HP.LF,,93.00,195.0,169.0,154.0,29.3,31.7,6.539,,64 - 128 g,digesting fish 9mm TLmm; numerous small crustaceans (only the eyes visible),
1489,KIF11_122,38,PA.INSU,Parupeneus insularis,BI,LP.MF,,145.80,226.0,200.0,180.0,21.4,29.4,7.188,,128 - 256 g,shrimp parts,
1491,KIF11_124,38,PA.INSU,Parupeneus insularis,BI,LP.MF,,230.20,270.0,236.0,214.0,32.7,33.6,7.847,,128 - 256 g,crustacean bits,
1492,KIF11_125,38,PA.INSU,Parupeneus insularis,BI,LP.MF,,92.20,193.0,169.0,156.0,24.0,22.0,6.527,,64 - 128 g,"shrimp, gastropod shells",
1493,KIF11_126,38,PA.INSU,Parupeneus insularis,BI,LP.MF,,489.40,324.0,283.0,257.0,40.0,45.6,8.935,,256 - 512 g,"crab (14mm wide), crustacean parts, caulerpa",
1494,KIF11_127,38,PA.INSU,Parupeneus insularis,BI,LP.MF,,208.40,247.0,22.0,201.0,24.0,29.0,7.703,,128 - 256 g,"crab (4mm, 7mm) various crustacean parts",
1501,KIF11_134,33,PA.INSU,Parupeneus insularis,BI,HP.MF,,110.00,205.0,183.0,162.0,22.6,24.0,6.781,,64 - 128 g,empty stomach,
1514,KIF11_147,3,PA.INSU,Parupeneus insularis,BI,LP.MF,,176.00,237.0,208.0,186.0,29.6,34.4,7.459,,128 - 256 g,"unidentifiable remains (polycheate), shrimp, and fish bits",
1518,KIF11_151,3,PA.INSU,Parupeneus insularis,BI,LP.MF,,85.60,186.0,164.0,152.0,21.5,22.5,6.420,,64 - 128 g,shrimp parts,
1527,KIF11_160,27,PA.INSU,Parupeneus insularis,BI,HP.HF,,258.60,250.0,222.0,205.0,28.2,29.0,8.015,,256 - 512 g,small amount of unidentifiable snot,
1548,KIF11_181,35,PA.INSU,Parupeneus insularis,BI,HP.LF,,358.20,296.0,257.0,240.0,27.6,34.3,8.485,,256 - 512 g,"fish (41mm TL), crustacean (31mm TL)",
1549,KIF11_182,35,PA.INSU,Parupeneus insularis,BI,HP.LF,,175.10,315.0,283.0,257.0,39.8,37.3,7.452,,128 - 256 g,"twofish 40mm TL, 19mm TL; crustacean 29mm TL",
1558,KIF11_191,3,PA.INSU,Parupeneus insularis,BI,LP.MF,,324.00,295.0,254.0,238.0,31.8,36.6,8.340,,256 - 512 g,crustacean parts,
1559,KIF11_192,3,PA.INSU,Parupeneus insularis,BI,LP.MF,,269.90,265.0,234.0,214.0,26.9,33.4,8.076,,256 - 512 g,nothing obvious. Crustacean (?) eyeballs,
1562,KIF11_195,2,PA.INSU,Parupeneus insularis,BI,LP.MF,,201.10,263.0,233.0,215.0,34.0,38.0,7.652,8mm,128 - 256 g,1 crab (carapace 8mm) and crustacean parts,multifsciatus?
1569,KIF11_202,3,PA.INSU,Parupeneus insularis,BI,LP.MF,,292.50,262.0,240.0,222.0,28.9,34.0,8.192,5mm,256 - 512 g,severa; crabs 3-5mm carapace width and other crustacean bits,"tail was damaged, TL is a minimum"
1570,KIF11_203,3,PA.INSU,Parupeneus insularis,BI,LP.MF,,311.60,278.0,245.0,222.0,28.5,37.6,8.284,8mm,256 - 512 g,crab 8mm carapace and other crustacean bits,
1571,KIF11_204,3,PA.INSU,Parupeneus insularis,BI,LP.MF,,234.50,250.0,226.0,203.0,26.3,32.7,7.873,11mm,128 - 256 g,"2 crabs 4mm wide and 1 srhimp 11mm, crustacean bits",
1572,KIF11_205,3,PA.INSU,Parupeneus insularis,BI,LP.MF,,306.50,270.0,241.0,217.0,28.6,33.5,8.260,30mm,256 - 512 g,"Mantis shrimp 3cm, crab with 7mm carapace, crustacean crumbs",
1604,KIF11_237,40,PA.INSU,Parupeneus insularis,BI,HP.MF,,279.00,282.0,252.0,223.0,32.7,36.7,8.124,10mm,256 - 512 g,"crab remains, >2 individuals",
1605,KIF11_238,40,PA.INSU,Parupeneus insularis,BI,HP.MF,,230.60,267.0,239.0,215.0,34.3,38.7,7.849,4mm,128 - 256 g,"crustaceans, crabs, 3 individuals ",
1607,KIF11_240,40,PA.INSU,Parupeneus insularis,BI,HP.MF,,116.20,211.0,189.0,169.0,27.1,29.0,6.860,6mm,64 - 128 g,">1 crustaceans, 1 crab obvious",
1608,KIF11_241,40,PA.INSU,Parupeneus insularis,BI,HP.MF,,92.90,199.0,176.0,158.0,27.0,27.0,6.538,10mm,64 - 128 g,"crustacean remains, 2 crabs",
1611,KIF11_244,40,PA.INSU,Parupeneus insularis,BI,HP.MF,,426.50,305.0,270.0,246.0,38.0,40.3,8.736,11mm,256 - 512 g,"crustacean parts not measured, 1 bit of fish",
1706,KIF11_435,9,PA.INSU,Parupeneus insularis,BI,HP.MF,,193.90,240.0,217.0,194.0,28.6,28.5,7.599,26,128 - 256 g,"mantis shrimp 4mm, fish 26mm, 8mm crab",
1707,KIF11_436,9,PA.INSU,Parupeneus insularis,BI,HP.MF,,109.50,206.0,179.0,168.0,20.0,22.6,6.775,<4mm,64 - 128 g,numerous small crustaceans <4mm,
1708,KIF11_437,9,PA.INSU,Parupeneus insularis,BI,HP.MF,,201.10,247.0,212.0,195.0,27.7,23.6,7.652,26,128 - 256 g,shrimp 26 and 18mm and mush,
1709,KIF11_438,9,PA.INSU,Parupeneus insularis,BI,HP.MF,,19.20,117.0,102.0,94.0,11.2,12.4,4.263,<4mm,16 - 32 g,small shrimps,
1745,KIF11_474,11,PA.INSU,Parupeneus insularis,BI,LP.LF,,192.00,250.0,218.0,199.0,32.7,31.7,7.585,25,128 - 256 g,"crabs 11 and 9 mm, shrimp 25 and 12mm",
1746,KIF11_475,11,PA.INSU,Parupeneus insularis,BI,LP.LF,,317.40,284.0,248.0,235.0,28.5,34.9,8.310,6mm,256 - 512 g,"crab, crustacean crumbs",
1752,KIF11_289,10,PA.INSU,Parupeneus insularis,BI,LP.LF,,248.10,262.0,230.0,212.0,28.0,28.0,7.955,,128 - 256 g,empty,
1755,KIF11_292,10,PA.INSU,Parupeneus insularis,BI,LP.LF,,218.50,267.0,230.0,209.0,32.6,37.0,7.771,24,128 - 256 g,"fish 24 mm, crab 8mm",
